Time,Substream_ID,<ticker>,<vol>,<close>,Critical
22458,27,ICGE,400,12.9,False
22459,27,ICLN,1000,15.14,False
22460,27,ICLR,3600,20.36,False
22461,27,ICON,7100,19.2001,False
22462,27,ICUI,100,37.18,False
22463,27,IDCC,3419,34.06,False
22464,27,IDIX,2520,4.0899,False
22465,27,IDSA,200,10.6,False
22466,27,IDTI,5400,6.685,False
22467,27,IDXX,1200,65.5,False
22468,27,IGLD,400,28.225,False
22469,27,IGTE,48524,19.76,False
22470,27,III,100,2.13,False
22471,27,IIIN,800,10.5,False
22472,27,IILG,700,16.9,False
22473,27,IIVI,920,41.46,False
22474,27,IKAN,19900,1.14,False
22475,27,ILMN,6267,61.59,False
22476,27,IMGN,31282,8.5062,False
22477,27,IMKTA,100,19.25,False
22478,27,IMMR,9000,5.92,False
22479,27,IMMU,700,3.15,False
22480,27,IMOS,500,1.45,False
22481,27,INAP,1397,5.26,False
22482,27,INCY,5498,14.59,False
22483,27,INDB,900,25.42,False
22484,27,INDY,490,30.2499,False
22485,27,INFA,9800,42.08,False
22486,27,INFI,100,6.38,False
22487,27,INFN,3200,8.26,False
22488,27,ININ,783,27.28,False
22489,27,INOD,100,2.95,False
22490,27,INSM,200,0.6925,False
22491,27,INTC,266876,21.523,False
22492,27,INTU,45255,46.51,False
22493,27,INTX,300,10.5,False
22494,27,INWK,1600,6.3025,False
22495,27,IOSP,500,21.9,False
22496,27,IPAR,200,18.82,False
22497,27,IPCC,100,60.77,False
22498,27,IPCM,800,33.89,False
22499,27,IPGP,1648,29.7601,False
22500,27,IPHS,900,35.01,False
22501,27,IPXL,14471,17.9,False
22502,27,IRBT,400,20.57,False
22503,27,IRDM,400,9.45,False
22504,27,IRIX,100,3.61,False
22505,27,IRWD,1100,10.77,False
22506,27,ISBC,200,12.42,False
22507,27,ISCA,400,24.13,False
22508,27,ISHG,140,101.47,False
22509,27,ISIL,14076,13.11,False
22510,27,ISIS,2800,9.62,False
22511,27,ISLE,4150,9.23,False
22512,27,ISRG,9145,265.77,False
22513,27,ISSI,8900,8.1999,False
22514,27,ITMN,5579,12.94,False
22515,27,ITRI,11752,57.21,False
22516,27,ITRN,1867,15.79,False
22517,27,IVAC,100,13.66,False
22518,27,IVAN,2900,2.12,False
22519,27,IXYS,1100,11.29,False
22520,27,JACK,5036,20.25,False
22521,27,JAKK,1600,19.51,False
22522,27,JASO,33750,6.998,False
22523,27,JAZZ,4321,17.0,False
22524,27,JBHT,12489,37.432,False
22525,27,JBLU,12339,6.85,False
22526,27,JBSS,200,11.97,False
22527,27,JCOM,1700,27.61,False
22528,27,JCS,1900,14.0,False
22529,27,JDSU,59511,12.2,False
22530,27,JJSF,200,47.18,False
22531,27,JKHY,2300,28.15,False
22532,27,JMBA,100,2.07,False
22533,27,JOBS,2437,53.04,False
22534,27,JOEZ,300,1.62,False
22535,27,JRJC,300,7.56,False
22536,27,JST,500,10.4096,False
22537,27,JVA,485,3.86,False
22538,27,KALU,600,48.88,False
22539,27,KBALB,100,6.23,False
22540,27,KCAP,200,6.75,False
22541,27,KCLI,3100,32.22,False
22542,27,KELYA,400,18.22,False
22543,27,KERX,30666,5.2,False
22544,27,KEYW,300,12.9,False
22545,27,KFRC,1200,15.45,False
22546,27,KIRK,1500,12.06,False
22547,27,KLAC,19413,38.345,False
22548,27,KLIC,17518,6.839,False
22549,27,KNDI,7200,5.6701,False
22550,27,KONE,2600,4.27,False
22551,27,KOOL,250,2.7301,False
22552,27,KOPN,100,4.12,False
22553,27,KRNY,900,8.64,False
22554,27,KTCC,1800,5.65,False
22555,27,KTOS,100,10.76,False
22556,27,KUTV,1400,5.8,False
22557,27,KVHI,400,13.45,False
22558,27,LABL,200,19.94,False
22559,27,LAMR,4156,37.711,False
22560,27,LANC,100,53.1,False
22561,27,LAYN,500,33.46,False
22562,27,LBAI,500,10.8,False
22563,27,LBTYA,11980,35.855,False
22564,27,LBTYK,4800,33.845,False
22565,27,LCUT,200,14.75,False
22566,27,LECO,7244,62.512,False
22567,27,LFUS,1000,47.9,False
22568,27,LGCY,8300,26.042,False
22569,27,LHCG,500,26.87,False
22570,27,LINC,700,15.0,False
22571,27,LINE,4507,36.46,False
22572,27,LINTA,37793,15.71,False
22573,27,LIOX,1400,3.3038,False
22574,27,LKFN,500,20.97,False
22575,27,LLNW,51681,6.95,False
22576,27,LLTC,25705,33.33,False
22577,27,LMIA,300,17.0,False
22578,27,LMNX,600,17.41,False
22579,27,LNCE,100,23.5,False
22580,27,LNDC,2700,6.4,False
22581,27,LOCM,717,3.85,False
22582,27,LOGI,7400,19.95,False
22583,27,LOGM,2000,45.42,False
22584,27,LOJN,6300,4.9,False
22585,27,LOOK,100,2.02,False
22586,27,LOPE,600,19.18,False
22587,27,LORL,100,73.14,False
22588,27,LPHI,350,21.64,False
22589,27,LPLA,900,34.048,False
22590,27,LPNT,8502,34.05,False
22591,27,LPSN,700,9.73,False
22592,27,LPTH,1000,1.75,False
22593,27,LQDT,426,15.94,False
22594,27,LRAD,900,2.65,False
22595,27,LRCX,22040,47.56,False
22596,27,LSCC,10790,4.73,False
22597,27,LSTR,84975,36.715,False
22598,27,LTRE,100,10.0,False
22599,27,LULU,4500,54.7401,False
22600,27,LWAY,100,9.72,False
22601,27,LXRX,763,1.38,False
22602,27,LYTS,400,8.8299,False
22603,27,MANH,3200,31.52,False
22604,27,MANT,2050,40.1999,False
22605,27,MASI,1300,32.08,False
22606,27,MAT,50829,25.5925,False
22607,27,MATW,700,33.22,False
22608,27,MBFI,2000,14.49,False
22609,27,MBLX,3400,10.4,False
22610,27,MCBC,500,2.68,False
22611,27,MCGC,1200,7.06,False
22612,27,MCHP,19335,34.54,False
22613,27,MCHX,500,7.2,False
22614,27,MCOX,26232,7.98,False
22615,27,MCRI,100,12.03,False
22616,27,MCRL,6199,12.785,False
22617,27,MCRS,700,44.66,False
22618,27,MDAS,12700,19.05,False
22619,27,MDCA,300,14.41,False
22620,27,MDCI,373,8.06,False
22621,27,MDCO,1600,13.47,False
22622,27,MDRX,44416,17.68,False
22623,27,MDSO,900,20.335,False
22624,27,MDVN,1000,11.35,False
22625,27,MEAS,100,26.85,False
22626,27,MELA,14610,3.3799,False
22627,27,MELI,3000,64.9599,False
22628,27,MENT,8297,11.58,False
22629,27,MEOH,1000,29.4514,False
22630,27,MERC,4200,7.15,False
22631,27,MERU,3899,14.35,False
22632,27,METR,300,10.1,False
22633,27,MFLX,400,24.05,False
22634,27,MFNC,1635,4.88,False
22635,27,MGAM,100,4.5,False
22636,27,MGEE,250,41.849,False
22637,27,MGIC,39298,5.97,False
22638,27,MGLN,400,49.53,False
22639,27,MGPI,4100,9.23,False
22640,27,MGRC,1500,28.12,False
22641,27,MHGC,2400,7.86,False
22642,27,MHLD,300,7.7,False
22643,27,MINI,3600,18.4,False
22644,27,MITL,9372,6.46,False
22645,27,MKSI,4829,21.4699,False
22646,27,MKTX,2100,18.44,False
22647,27,MLHR,1600,22.39,False
22648,27,MLNK,100,6.89,False
22649,27,MLNX,2616,24.19,False
22650,27,MMLP,200,36.97,False
22651,27,MMSI,411,15.23,False
22652,27,MMYT,9010,27.3,False
22653,27,MNDO,1100,2.311,False
22654,27,MNKD,8371,6.47,False
22655,27,MNOV,100,4.83,False
22656,27,MNRO,2000,49.605,False
22657,27,MNTA,3800,15.49,False
22658,27,MORN,5100,50.26,False
22659,27,MOVE,600,2.61,False
22660,27,MPAA,500,12.03,False
22661,27,MPEL,50562,6.155,False
22662,27,MPET,100,1.89,False
22663,27,MPWR,7607,16.51,False
22664,27,MRCY,500,18.89,False
22665,27,MRGE,700,3.9,False
22666,27,MRLN,300,10.72,False
22667,27,MRTN,100,22.19,False
22668,27,MRVL,173098,19.9999,False
22669,27,MSCC,8000,23.07,False
22670,27,MSFG,500,9.48,False
22671,27,MSFT,940898,25.855,True
22672,28,AAPL,999,316.37,False
22673,28,AAXJ,35000,62.55,False
22674,28,ALKS,100,10.58,False
22675,28,ALTR,30500,35.09,False
22676,28,AMAT,130000,12.42,False
22677,28,AMKR,10000,6.96,False
22678,28,AMZN,2630,176.55,False
22679,28,ARNA,1800,1.37,False
22680,28,ATHN,200,43.09,False
22681,28,ATML,40000,10.39,False
22682,28,BIDU,2225,106.7,False
22683,28,BRCD,1400,5.04,False
22684,28,BRCM,410,46.08,False
22685,28,CATY,400,14.04,False
22686,28,CBST,1100,21.5,False
22687,28,COCO,1500,4.06,False
22688,28,CRUS,350,15.38,False
22689,28,CSCO,1200,19.3,False
22690,28,CTSH,1760,66.99,False
22691,28,CYBX,500,27.25,False
22692,28,DISH,322830,18.43,False
22693,28,DNDN,100,37.5,False
22694,28,DRYS,357,5.25,False
22695,28,FCEL,200,1.18,False
22696,28,FNSR,550,20.9,False
22697,28,GGAL,200,16.08,False
22698,28,GIII,150,27.86,False
22699,28,GOOG,100,563.65,False
22700,28,HIMX,100,2.06,False
22701,28,IMMR,359,5.87,False
22702,28,INTC,148814,21.48,False
22703,28,INTU,10150,46.81,False
22704,28,ISIS,200,9.64,False
22705,28,JASO,400,6.98,False
22706,28,KLAC,15000,36.67,False
22707,28,KUTV,500,6.02,False
22708,28,LLNW,265,6.74,False
22709,28,LLTC,25000,32.6,False
22710,28,LOGM,200,45.5,False
22711,28,LOPE,500,18.86,False
22712,28,MCHP,100,34.54,False
22713,28,MELI,750,66.54,False
22714,28,MGIC,12300,6.01,False
22715,28,MPEL,1000,6.14,False
22716,28,MRCY,100,18.45,False
22717,28,MRVL,1000,20.21,False
22718,28,MSFT,110500,26.09,True
22719,29,AAON,514,26.5,False
22720,29,AAPL,81778,316.68,False
22721,29,AAWW,900,55.44,False
22722,29,AAXJ,2160,62.33,False
22723,29,ABAX,300,27.61,False
22724,29,ABCB,300,9.9,False
22725,29,ABCD,100,2.99,False
22726,29,ABCO,100,48.8,False
22727,29,ABIO,100,3.7,False
22728,29,ABMD,600,11.81,False
22729,29,ACAD,100,0.6794,False
22730,29,ACAS,14530,7.305,False
22731,29,ACAT,900,15.06,False
22732,29,ACET,1150,7.69,False
22733,29,ACFN,4300,4.05,False
22734,29,ACGL,3600,90.94,False
22735,29,ACHN,200,2.94,False
22736,29,ACIW,900,26.41,False
22737,29,ACLS,11100,2.58,False
22738,29,ACOR,8000,26.32,False
22739,29,ACPW,1600,2.15,False
22740,29,ACTG,6490,27.69,False
22741,29,ACTS,100,2.09,False
22742,29,ACWI,2499,44.77,False
22743,29,ACXM,2100,17.63,False
22744,29,ADAT,400,0.61,False
22745,29,ADBE,74334,28.43,False
22746,29,ADP,18686,45.98,False
22747,29,ADRE,487,45.84,False
22748,29,ADSK,21741,36.375,False
22749,29,ADTN,8759,32.08,False
22750,29,ADUS,3200,4.1,False
22751,29,ADVS,900,52.47,False
22752,29,AEIS,3200,11.99,False
22753,29,AEZS,3600,1.4373,False
22754,29,AFAM,2300,35.91,False
22755,29,AFFX,3800,4.22,False
22756,29,AFSI,600,16.325,False
22757,29,AGEN,2270,0.8995,False
22758,29,AGII,803,37.81,False
22759,29,AGNC,6938,29.4485,False
22760,29,AGYS,100,5.05,False
22761,29,AIMC,1400,17.61,False
22762,29,AINV,13315,10.815,False
22763,29,AIRM,400,50.12,False
22764,29,AIXG,1500,31.2,False
22765,29,AKAM,32667,53.47,False
22766,29,AKRX,4502,5.2202,False
22767,29,ALGN,10900,17.79,False
22768,29,ALGT,3164,51.47,False
22769,29,ALIM,100,11.65,False
22770,29,ALKS,2230,10.79,False
22771,29,ALLT,1500,8.676,False
22772,29,ALNY,1100,9.41,False
22773,29,ALOG,300,47.12,False
22774,29,ALSK,500,10.64,False
22775,29,ALTR,67875,36.72,False
22776,29,ALXA,300,0.9103,False
22777,29,ALXN,22667,76.0404,False
22778,29,AMAG,4426,15.76,False
22779,29,AMAT,35133,12.8,False
22780,29,AMCC,3600,9.595,False
22781,29,AMCF,1590,5.4,False
22782,29,AMCN,1500,7.19,False
22783,29,AMED,1300,28.875,False
22784,29,AMGN,46137,53.355,False
22785,29,AMKR,11300,7.099,False
22786,29,AMNB,400,22.7,False
22787,29,AMRI,300,5.03,False
22788,29,AMRN,14500,5.72,False
22789,29,AMRS,200,20.5,False
22790,29,AMSC,500,33.81,False
22791,29,AMSF,100,18.84,False
22792,29,AMSG,100,18.77,False
22793,29,AMSWA,100,6.78,False
22794,29,AMWD,100,20.95,False
22795,29,AMZN,34403,178.92,False
22796,29,ANAC,1400,5.0,False
22797,29,ANAD,1800,6.815,False
22798,29,ANAT,600,78.9,False
22799,29,ANDE,1300,32.97,False
22800,29,ANGO,300,14.37,False
22801,29,ANSS,6600,50.68,False
22802,29,ANTH,200,5.46,False
22803,29,AOSL,300,11.64,False
22804,29,APAGF,100,38.33,False
22805,29,APEI,3206,33.54,False
22806,29,APOG,200,11.69,False
22807,29,APOL,20917,34.53,False
22808,29,APPY,100,0.5628,False
22809,29,APRI,35731,3.5199,False
22810,29,ARAY,2884,6.1,False
22811,29,ARCC,9408,16.59,False
22812,29,AREX,1200,18.67,False
22813,29,ARIA,13100,4.1201,False
22814,29,ARII,100,15.45,False
22815,29,ARLP,1649,63.42,False
22816,29,ARMH,22478,18.86,False
22817,29,ARNA,18970,1.4,False
22818,29,AROW,900,27.85,False
22819,29,ARQL,200,5.53,False
22820,29,ARRS,1100,10.27,False
22821,29,ARRY,6360,3.3899,False
22822,29,ARTNA,300,18.87,False
22823,29,ARTX,100,1.69,False
22824,29,ARUN,116218,23.05,False
22825,29,ARWR,1000,0.96,False
22826,29,ASBC,6455,12.96,False
22827,29,ASCMA,100,31.2,False
22828,29,ASEI,100,82.0,False
22829,29,ASFI,100,7.16,False
22830,29,ASMI,300,25.71,False
22831,29,ASML,26370,34.18,False
22832,29,ASPS,1700,27.34,False
22833,29,ASTC,5500,1.239,False
22834,29,ASTE,400,31.35,False
22835,29,ASTI,2500,3.27,False
22836,29,ASTM,16200,2.5801,False
22837,29,ASYS,2065,21.11,False
22838,29,ATAX,4700,5.3,False
22839,29,ATEC,300,2.25,False
22840,29,ATHN,14500,43.29,False
22841,29,ATHX,4700,2.5399,False
22842,29,ATML,45338,10.7,False
22843,29,ATNI,9420,34.15,False
22844,29,ATRC,400,8.96,False
22845,29,ATRO,1700,21.03,False
22846,29,ATSG,3400,7.66,False
22847,29,ATVI,63469,11.955,False
22848,29,AUDC,15900,4.75,False
22849,29,AUXL,7355,19.1,False
22850,29,AVAV,1200,24.71,False
22851,29,AVEO,650,14.64,False
22852,29,AVGO,12770,26.765,False
22853,29,AVNR,2900,4.21,False
22854,29,AVNW,1100,4.2115,False
22855,29,AXAS,2529,4.36,False
22856,29,AXTI,13800,8.7,False
22857,29,AZPN,3619,12.99,False
22858,29,BABY,900,13.09,False
22859,29,BAGL,6894,12.7,False
22860,29,BANR,22403,1.575,False
22861,29,BBBY,12683,44.585,False
22862,29,BBEP,500,19.96,False
22863,29,BBGI,900,3.9,False
22864,29,BBOX,100,36.77,False
22865,29,BBRG,101611,17.41,False
22866,29,BBSI,160,15.0,False
22867,29,BCPC,100,31.33,False
22868,29,BCRX,1500,5.1,False
22869,29,BDE,200,7.01,False
22870,29,BDSI,300,2.78,False
22871,29,BEAT,100,4.07,False
22872,29,BEAV,3900,36.36,False
22873,29,BEBE,4400,6.4,False
22874,29,BECN,4025,17.58,False
22875,29,BELFB,200,22.4,False
22876,29,BGCP,6709,7.97,False
22877,29,BGFV,200,14.02,False
22878,29,BICK,250,32.22,False
22879,29,BIDU,48641,106.87,False
22880,29,BIIB,12893,65.34,False
22881,29,BIOD,500,1.7,False
22882,29,BIOF,100,1.69,False
22883,29,BIOS,31577,4.25,False
22884,29,BIRT,3500,5.72,False
22885,29,BJRI,4950,37.3,False
22886,29,BKCC,34959,11.3599,False
22887,29,BKMU,5123,4.68,False
22888,29,BLDP,100,1.39,False
22889,29,BLDR,100,1.64,False
22890,29,BLIN,100,1.5,False
22891,29,BLKB,700,26.63,False
22892,29,BMRN,12766,27.0301,False
22893,29,BMTC,200,16.9,False
22894,29,BNCL,100,7.87,False
22895,29,BNCN,800,8.91,False
22896,29,BOBE,400,32.0,False
22897,29,BOKF,200,47.48,False
22898,29,BOLT,160,13.3003,False
22899,29,BONT,700,14.2199,False
22900,29,BOOM,300,16.39,False
22901,29,BPFH,700,5.47,False
22902,29,BPHX,1800,1.8319,False
22903,29,BPOP,174918,2.855,False
22904,29,BPOPN,100,19.24,False
22905,29,BRCD,189318,5.0299,False
22906,29,BRCM,54052,45.87,False
22907,29,BRKL,700,10.02,False
22908,29,BRKR,9500,15.85,False
22909,29,BRKS,10004,7.61,False
22910,29,BRLI,500,21.11,False
22911,29,BSDM,3600,4.429,False
22912,29,BSFT,4136,22.9,False
22913,29,BSQR,100,6.23,False
22914,29,BUSE,200,4.42,False
22915,29,BWEN,1500,1.96,False
22916,29,BWLD,700,47.95,False
22917,29,CA,23537,23.57,False
22918,29,CAAS,2350,15.011,False
22919,29,CAC,100,36.58,False
22920,29,CACC,100,61.4,False
22921,29,CACH,100,4.175,False
22922,29,CADC,200,3.9,False
22923,29,CAKE,1700,32.42,False
22924,29,CALD,100,4.85,False
22925,29,CALI,3700,3.12,False
22926,29,CALM,2000,31.16,False
22927,29,CAR,6810,13.61,False
22928,29,CASH,155,13.19,False
22929,29,CASS,100,35.95,False
22930,29,CASY,1800,39.89,False
22931,29,CATM,3000,16.95,False
22932,29,CATY,4300,13.81,False
22933,29,CAVM,10990,38.2,False
22934,29,CBAK,23264,1.7899,False
22935,29,CBLI,300,6.76,False
22936,29,CBNK,200,12.3,False
22937,29,CBOE,1150,23.93,False
22938,29,CBPO,16410,11.51,False
22939,29,CBRL,2400,52.75,False
22940,29,CBRX,21100,1.34,False
22941,29,CBSH,4000,38.27,False
22942,29,CBST,3000,21.75,False
22943,29,CCBG,2100,12.59,False
22944,29,CCCL,2305,7.39,False
22945,29,CCIH,650,28.06,False
22946,29,CCMP,1300,42.47,False
22947,29,CCOI,700,12.31,False
22948,29,CCRN,500,7.95,False
22949,29,CDNS,126229,7.935,False
22950,29,CDTI,400,17.71,False
22951,29,CDXS,200,9.91,False
22952,29,CDZI,200,11.36,False
22953,29,CECO,15570,17.97,False
22954,29,CELG,24381,60.24,False
22955,29,CELGZ,200,4.35,False
22956,29,CENT,400,9.56,False
22957,29,CENTA,1200,9.66,False
22958,29,CENX,12290,14.18,False
22959,29,CERN,9100,92.06,False
22960,29,CERS,2300,2.42,False
22961,29,CETV,7269,19.43,False
22962,29,CEVA,3000,23.03,False
22963,29,CFFN,3658,23.35,False
22964,29,CFNL,200,10.71,False
22965,29,CGNX,1980,28.76,False
22966,29,CHCI,100,1.0,False
22967,29,CHCO,3161,32.51,False
22968,29,CHDN,200,40.3,False
22969,29,CHDX,100,15.94,False
22970,29,CHEV,600,8.61,False
22971,29,CHFC,100,21.29,False
22972,29,CHKE,200,19.98,False
22973,29,CHKP,10656,44.03,False
22974,29,CHLN,1200,2.39,False
22975,29,CHNR,500,16.0693,False
22976,29,CHOP,100,5.79,False
22977,29,CHRW,14041,75.0001,False
22978,29,CHTR,100,34.24,False
22979,29,CIDM,100,1.46,False
22980,29,CIMT,246,2.35,False
22981,29,CINF,8790,30.73,False
22982,29,CISG,4918,22.27,False
22983,29,CJJD,100,4.5299,False
22984,29,CKEC,900,8.41,False
22985,29,CKSW,2267,6.5,False
22986,29,CLCT,200,14.77,False
22987,29,CLDX,1450,4.18,False
22988,29,CLFD,600,3.24,False
22989,29,CLMS,300,11.96,False
22990,29,CLMT,5400,21.9115,False
22991,29,CLNE,6229,13.6,False
22992,29,CLSN,1000,2.9001,False
22993,29,CMCO,200,17.5,False
22994,29,CMCSA,234128,20.89,False
22995,29,CMCSK,51194,19.74,False
22996,29,CME,6215,296.326,False
22997,29,CMLS,200,3.55,False
22998,29,CMTL,3800,30.0999,False
22999,29,CNIT,1100,5.3,False
23000,29,CNMD,300,22.63,False
23001,29,CNQR,1800,52.4,False
23002,29,CNSL,300,18.64,False
23003,29,CNTF,700,3.92,False
23004,29,CNYD,794,9.78,False
23005,29,COBR,311,2.65,False
23006,29,COBZ,200,5.11,False
23007,29,COCO,41895,4.05,False
23008,29,COHR,800,42.84,False
23009,29,COHU,2300,14.95,False
23010,29,COKE,900,58.8,False
23011,29,COLB,2400,17.92,False
23012,29,COLM,400,56.98,False
23013,29,CONN,500,3.15,False
23014,29,COOL,5845,0.77,False
23015,29,CORE,400,36.61,False
23016,29,CORT,996,4.01,False
23017,29,COSI,1000,1.12,False
23018,29,COST,21238,68.39,False
23019,29,COWN,40600,4.26,False
23020,29,CPHD,3055,20.66,False
23021,29,CPIX,100,6.91,False
23022,29,CPLA,1000,56.92,False
23023,29,CPLP,1100,8.4,False
23024,29,CPRT,56900,34.02,False
23025,29,CPSI,920,47.18,False
23026,29,CPST,7200,0.79,False
23027,29,CPWR,5900,10.57,False
23028,29,CRAI,1000,22.54,False
23029,29,CRAY,7500,7.22,False
23030,29,CRDC,400,2.55,False
23031,29,CREE,35892,66.65,False
23032,29,CREG,3614,2.91,False
23033,29,CRESY,900,18.94,False
23034,29,CRIS,5323,1.71,False
23035,29,CRME,300,4.97,False
23036,29,CRMT,400,25.39,False
23037,29,CRNT,2500,10.99,False
23038,29,CROX,18923,18.09,False
23039,29,CRRC,1200,14.09,False
23040,29,CRUS,28436,15.5101,False
23041,29,CRVL,100,46.26,False
23042,29,CRWS,2900,5.0,False
23043,29,CRZO,2100,29.7,False
23044,29,CSBK,100,9.46,False
23045,29,CSCD,165,4.38,False
23046,29,CSCO,1288551,19.2901,False
23047,29,CSFL,200,7.18,False
23048,29,CSGP,100,54.06,False
23049,29,CSGS,500,18.97,False
23050,29,CSII,700,8.93,False
23051,29,CSIQ,10990,13.22,False
23052,29,CSUN,2300,4.42,False
23053,29,CSWC,100,99.65,False
23054,29,CTAS,5862,27.65,False
23055,29,CTCM,700,22.96,False
23056,29,CTCT,6800,26.66,False
23057,29,CTIB,7670,5.82,False
23058,29,CTIC,567070,0.3752,False
23059,29,CTRN,1000,23.61,False
23060,29,CTRP,18163,43.78,False
23061,29,CTSH,16850,66.42,False
23062,29,CTWS,400,25.25,False
23063,29,CTXS,9801,69.05,False
23064,29,CU,583,37.85,False
23065,29,CUTR,300,7.19,False
23066,29,CVBF,2300,7.9903,False
23067,29,CVGI,10781,14.57,False
23068,29,CVGW,500,23.06,False
23069,29,CVLT,900,29.56,False
23070,29,CVTI,200,8.5601,False
23071,29,CVV,100,7.49,False
23072,29,CWCO,400,8.83,False
23073,29,CWST,500,4.55,False
23074,29,CXDC,100,5.49,False
23075,29,CY,35168,16.46,False
23076,29,CYBX,400,26.99,False
23077,29,CYCC,9530,1.84,False
23078,29,CYNO,400,9.78,False
23079,29,CYOU,1500,29.4896,False
23080,29,CYTK,1716,2.25,False
23081,29,CYTR,2760,1.04,False
23082,29,CYTX,2730,4.61,False
23083,29,DAIO,1600,5.7,False
23084,29,DAKT,1200,14.03,False
23085,29,DAVE,100,9.94,False
23086,29,DCOM,12320,13.501,False
23087,29,DCTH,4810,10.1019,False
23088,29,DENN,8960,3.73,False
23089,29,DEPO,3000,5.445,False
23090,29,DEST,750,37.821,False
23091,29,DGAS,400,31.0,False
23092,29,DGII,2100,10.0,False
23093,29,DHIL,100,72.667,False
23094,29,DIOD,4100,25.13,False
23095,29,DISCA,27635,40.98,False
23096,29,DISCK,15477,35.82,False
23097,29,DISH,41249,18.53,False
23098,29,DLIA,2100,1.72,False
23099,29,DLTR,8850,55.53,False
23100,29,DMLP,200,27.505,False
23101,29,DMND,900,47.11,False
23102,29,DMRC,4000,28.03,False
23103,29,DNDN,54095,37.23,False
23104,29,DORM,1905,41.72,False
23105,29,DRIV,4060,38.13,False
23106,29,DRRX,4265,3.15,False
23107,29,DRWI,15469,7.56,False
23108,29,DRYS,50138,5.22,False
23109,29,DSCO,2700,0.2022,False
23110,29,DSGX,100,6.83,False
23111,29,DSPG,300,7.94,False
23112,29,DTSI,2337,48.72,False
23113,29,DTV,74333,41.7101,False
23114,29,DVAX,600,2.02,False
23115,29,DWA,5523,31.24,False
23116,29,DWSN,100,28.68,False
23117,29,DXCM,3200,11.8875,False
23118,29,DXPE,500,22.07,False
23119,29,DYAX,11590,2.21,False
23120,29,DYSL,500,5.0,False
23121,29,EBAY,281044,29.54,False
23122,29,EBIX,6752,20.97,False
23123,29,EBSB,100,10.75,False
23124,29,ECHO,4300,11.65,False
23125,29,ECOL,799,16.14,False
23126,29,ECPG,600,19.56,False
23127,29,EDAP,300,4.1393,False
23128,29,EDGW,200,2.91,False
23129,29,EDMC,1000,13.75,False
23130,29,EEFT,1000,16.81,False
23131,29,EFII,400,13.2,False
23132,29,EGBN,300,13.01,False
23133,29,EGHT,10100,2.8299,False
23134,29,EGLE,5000,5.03,False
23135,29,EGOV,200,8.57,False
23136,29,EHTH,100,15.47,False
23137,29,ELGX,44874,5.85,False
23138,29,ELNK,13123,9.07,False
23139,29,ELON,3000,9.83,False
23140,29,ELOS,500,9.9,False
23141,29,ELRC,309,15.12,False
23142,29,EMIF,100,33.16,False
23143,29,EMKR,100,1.29,False
23144,29,EMMS,10000,0.58,False
23145,29,ENDP,32639,36.61,False
23146,29,ENOC,5390,25.5,False
23147,29,ENSG,700,21.98,False
23148,29,ENTG,13840,6.87,False
23149,29,ENTR,20300,9.27,False
23150,29,ENZN,3600,11.26,False
23151,29,EPAX,200,10.97,False
23152,29,EPAY,3000,19.83,False
23153,29,EPIQ,300,13.07,False
23154,29,EQIX,3600,79.7,False
23155,29,ERIC,130992,10.54,False
23156,29,ERIE,405,62.57,False
23157,29,ERII,2502,3.395,False
23158,29,EROC,2603,8.05,False
23159,29,ESCA,500,5.2292,False
23160,29,ESEA,1200,3.83,False
23161,29,ESIO,8700,15.32,False
23162,29,ESLT,1000,47.9,False
23163,29,ESRX,68488,54.24,False
23164,29,ETFC,22817,15.3,False
23165,29,EVEP,225,38.5696,False
23166,29,EVOL,3300,7.88,False
23167,29,EWBC,4600,17.65,False
23168,29,EXAC,200,18.1,False
23169,29,EXAS,1600,6.03,False
23170,29,EXEL,4000,5.98,False
23171,29,EXFO,200,6.19,False
23172,29,EXLP,4100,24.39,False
23173,29,EXLS,100,20.87,False
23174,29,EXPD,21484,54.71,False
23175,29,EXPE,11440,27.1201,False
23176,29,EXPO,200,35.4,False
23177,29,EXTR,3800,3.0,False
23178,29,EXXI,27585,24.365,False
